mooringFull	date	depth	temp	sal	sig	O2_conc	O2_sat	chl_sens	CO2	pH	AW_frac	PW_frac
F4-S-4	2020-01-09	44.916618	2.8701	34.943035	27.851853	306.55174	92.122116	0.333	458.35	0	0.842133	0.157867
F4-S-4	2020-01-17	43.310122	3.007175	34.908977	27.81205	305.569202	92.112904	0.3096	463.95	0	0.792416	0.207584
F4-S-4	2020-01-25	23.467695	3.652575	34.966857	27.795734	300.913313	92.191453	0.3582	465.9	0	0.849553	0.150447
F4-S-4	2020-02-02	20.78509	3.53935	34.960956	27.802335	301.326426	92.061109	0.3636	469.65	0	0.844597	0.155403
F4-S-4	2020-02-10	23.792941	2.98835	34.919688	27.822203	303.816265	91.552107	0.3528	463.6	0	0.806716	0.193284
F4-S-4	2020-02-18	31.63549	3.231425	34.894907	27.779695	302.744406	91.755704	0.3204	463.7	0	0.771541	0.228459
F4-S-4	2020-02-26	22.430371	0.2877	34.550477	27.72769	317.895583	89.236805	0.3654	425.35	0	0.424315	0.575685
F4-S-4	2020-03-05	81.676419	1.205525	34.643234	27.744039	313.25086	90.082536	0.2682	435.65	0	0.511449	0.488551
F4-S-4	2020-03-13	27.493755	-1.6529	34.370394	27.665068	331.67344	88.331654	0.3546	412.9	0	0.267881	0.732119
F4-S-4	2020-03-21	22.642835	-0.682475	34.440605	27.686636	322.942254	88.306298	0.3564	409.1	0	0.318904	0.681096
F4-S-4	2020-03-29	22.66905	0.597775	34.585363	27.73764	317.515966	89.870789	0.3366	428.85	0	0.457689	0.542311
F4-S-4	2020-04-06	21.084616	0.7677	34.626916	27.760378	321.758742	91.498527	0.5706	425.4	0	0.506737	0.493263
F4-S-4	2020-04-14	21.310435	1.026325	34.637035	27.751922	323.344201	92.567702	0.9648	429.45	0	0.508555	0.491445
F4-S-4	2020-04-22	23.704396	1.110425	34.673688	27.775755	333.504533	95.707743	2.4876	439.6	0	0.554885	0.445115
F4-S-4	2020-04-30	28.647291	3.69135	34.962133	27.788094	306.339601	93.938032	0.6462	490.4	0	0.843213	0.156787
F4-S-4	2020-05-08	21.001758	1.971975	34.8095	27.821385	337.166719	98.991202	4.9824	421.05	0	0.700922	0.299078
F4-S-4	2020-05-16	20.366842	2.602675	34.881309	27.824825	329.965165	98.438023	1.7406	572.5	0	0.770024	0.229976
F4-S-4	2020-05-24	21.442265	3.309825	34.916366	27.789216	320.899022	97.46211	1.6182	465.4	0	0.795673	0.204327
F4-S-4	2020-06-01	20.402953	3.955075	34.954814	27.755129	320.162119	98.799847	1.6686	487.7	0	0.829657	0.170343
F4-S-4	2020-06-09	20.69036	3.028025	34.79164	27.716318	353.769372	106.605527	10.0008	573.5	0	0.65222	0.34778
F4-S-4	2020-06-17	20.86869	5.1444	34.959832	27.626694	314.914475	99.976672	1.9836	511.3	0	0.813835	0.186165
F4-S-4	2020-06-25	20.484327	5.153775	34.958688	27.62467	323.589835	102.75256	1.7388	522.45	0	0.812299	0.187701
F4-S-4	2020-07-03	23.734321	5.34265	34.661585	27.366548	316.700907	100.78638	2.5326	463.2	0	0.454819	0.545181
F4-S-4	2020-07-11	25.918518	5.92195	34.846952	27.441959	330.210799	106.66929	8.0388	510.4	0	0.665076	0.334924
F4-S-4	2020-07-19	37.837066	6.556425	34.914353	27.412502	307.054174	100.6959	0.801	504.35	0	0.733759	0.266241
F4-S-4	2020-07-27	20.112578	6.316825	34.956421	27.477346	317.984905	103.744798	4.2336	961.15	0	0.788277	0.211723
F4-S-4	2020-08-04	22.718271	6.76915	34.939866	27.403203	329.730695	108.681148	5.6304	512.85	0	0.760259	0.239741
F4-S-4	2020-08-12	31.543003	6.194125	34.955229	27.492031	291.233085	94.747184	1.5372	669.55	0	0.789106	0.210894
F4-S-4	2020-08-20	21.151891	7.36185	34.902845	27.291473	293.711759	98.097304	2.3346	616.9	0	0.705281	0.294719
F4-S-4	2020-08-28	20.302287	7.4055	34.909997	27.290819	290.741816	97.206266	1.3338	517.3	0	0.713003	0.286997
F4-S-4	2020-09-05	20.778906	6.73505	34.557677	27.106783	296.625876	97.420908	2.0826	487.85	0	0.305481	0.694519
F4-S-4	2020-09-13	24.001443	6.779	34.7848	27.280014	287.001474	94.512654	1.2456	936.8	0	0.575307	0.424693
F4-S-4	2020-09-21	21.626036	6.60885	34.846818	27.351898	289.815104	95.112003	2.2194	642.1	0	0.652324	0.347676
Fevi-34	2016-08-01	78.238815	4.71665	35.114143	27.799215	298.049134	93.768792	NA	NA	NA	1	0
Fevi-34	2016-08-15	112.926776	4.4021	35.107062	27.829043	298.117697	93.080252	NA	NA	NA	1	0
Fevi-34	2016-09-01	74.873946	5.269425	35.121626	27.740479	289.516323	92.285655	NA	NA	NA	1	0
Fevi-34	2016-09-15	75.08759	4.894825	35.120489	27.783792	292.996557	92.573989	NA	NA	NA	1	0
Fevi-34	2016-10-01	76.192404	5.957425	35.130142	27.661684	289.78026	93.871415	NA	NA	NA	1	0
Fevi-34	2016-11-01	82.462133	5.45305	35.067253	27.675273	299.28309	95.771007	NA	NA	NA	0.936175	0.063825
Fevi-34	2016-12-01	74.991648	5.0999	35.051555	27.705111	296.358321	94.041609	NA	NA	NA	0.923945	0.076055
Fevi-34	2017-01-01	154.527951	3.312325	34.969942	27.832472	306.983126	93.260515	NA	NA	NA	0.859467	0.140533
Fevi-34	2017-02-01	101.414555	2.962925	35.007676	27.895231	308.600357	92.987772	NA	NA	NA	0.926428	0.073572
Fevi-34	2017-02-14	80.603686	4.285475	35.083782	27.823025	305.303356	95.046968	NA	NA	NA	0.977275	0.022725
Fevi-34	2017-03-01	105.941988	3.5361	35.035202	27.862374	304.932067	93.195211	NA	NA	NA	0.937448	0.062552
Fevi-34	2017-03-08	76.999497	2.336475	34.817187	27.797259	313.724218	92.945204	NA	NA	NA	0.695338	0.304662
Fevi-34	2017-03-15	74.304227	3.897375	35.092034	27.87074	306.234589	94.459835	NA	NA	NA	0.998524	0.001476
Fevi-34	2017-03-22	98.428847	2.35285	35.042367	27.976914	314.530458	93.382952	NA	NA	NA	1	0
Fevi-34	2017-04-01	101.06545	2.772175	35.035811	27.935	311.317051	93.387237	NA	NA	NA	0.973893	0.026107
Fevi-34	2017-04-15	86.272934	2.28845	35.04287	27.982744	317.200756	94.026894	NA	NA	NA	1	0
Fevi-34	2017-05-01	80.16454	3.414525	35.05028	27.886173	313.982092	95.690574	NA	NA	NA	0.963786	0.036214
Fevi-34	2017-05-15	75.988652	3.50285	35.058025	27.883615	311.54496	95.16129	NA	NA	NA	0.970288	0.029712
Fevi-34	2017-06-01	80.091349	3.7559	35.058193	27.858343	315.797143	97.051975	NA	NA	NA	0.958722	0.041278
Fevi-34	2017-06-15	79.262508	3.998625	35.072917	27.844957	307.614775	95.102004	NA	NA	NA	0.969588	0.030412
Fevi-34	2017-07-01	113.917662	3.633625	35.086241	27.893381	311.146867	95.354669	NA	NA	NA	1	0
Fevi-34	2017-07-08	80.254545	4.017475	35.082538	27.850525	307.07904	94.988096	NA	NA	NA	0.980706	0.019294
Fevi-34	2017-07-15	98.878832	4.180275	35.097806	27.845642	306.582575	95.211353	NA	NA	NA	0.995914	0.004086
Fevi-34	2017-07-22	86.919765	4.05185	34.994614	27.776875	305.696245	94.574298	NA	NA	NA	0.875308	0.124692
Fevi-36	2017-08-15	77.582067	5.4529	35.103229	27.70375	288.829886	92.450935	NA	NA	NA	0.978183	0.021817
Fevi-36	2017-08-30	77.450519	4.9429	35.117588	27.775908	291.398877	92.17096	NA	NA	NA	1	0
Fevi-36	2017-09-14	77.393152	5.2381	35.100714	27.72773	287.422162	91.536515	NA	NA	NA	0.977019	0.022981
Fevi-36	2017-09-29	81.793529	6.26375	35.098502	27.597159	285.60966	93.155378	NA	NA	NA	0.961551	0.038449
Fevi-36	2017-10-29	77.87978	5.4177	35.010588	27.634662	294.330024	94.069005	NA	NA	NA	0.865962	0.134038
Fevi-36	2017-11-28	83.602512	4.45035	34.966067	27.710755	299.424501	93.496996	NA	NA	NA	0.825744	0.174256
Fevi-36	2017-12-28	79.778803	4.16355	35.067323	27.823056	302.285802	93.822058	NA	NA	NA	0.957396	0.042604
Fevi-36	2018-01-27	80.039918	3.42795	35.022593	27.862833	306.402528	93.393804	NA	NA	NA	0.917183	0.082817
Fevi-36	2018-02-11	79.301082	3.81185	35.07227	27.863883	303.977206	93.55546	NA	NA	NA	0.968791	0.031209
Fevi-36	2018-02-26	147.282567	3.06665	34.996336	27.876878	316.189742	95.501804	NA	NA	NA	0.904491	0.095509
Fevi-36	2018-03-07	78.223979	3.5294	35.062459	27.884583	309.915134	94.726118	NA	NA	NA	0.971839	0.028161
Fevi-36	2018-03-16	80.833149	2.91905	34.987442	27.883041	313.964867	94.490541	NA	NA	NA	0.896959	0.103041
Fevi-36	2018-03-25	86.637889	3.1055	35.048131	27.914211	313.124255	94.711947	NA	NA	NA	0.966179	0.033821
Fevi-36	2018-04-03	80.216961	3.07255	35.032877	27.905113	312.39682	94.405566	NA	NA	NA	0.945266	0.054734
Fevi-36	2018-04-12	80.141792	2.51175	34.983329	27.915937	315.517977	94.004851	NA	NA	NA	0.909966	0.090034
Fevi-36	2018-04-21	93.974433	3.24	35.047272	27.900829	312.740199	94.905257	NA	NA	NA	0.960339	0.039661
Fevi-36	2018-04-30	155.619482	2.9199	35.031999	27.918758	314.792427	94.763337	NA	NA	NA	0.953385	0.046615
Fevi-36	2018-05-12	77.483159	3.2072	35.02382	27.885106	321.856175	97.579104	NA	NA	NA	0.932849	0.067151
Fevi-36	2018-05-24	77.076646	3.0575	35.011554	27.889438	316.446848	95.578935	NA	NA	NA	0.920694	0.079306
Fevi-36	2018-06-05	86.872291	3.13155	34.999031	27.872591	317.400705	96.030854	NA	NA	NA	0.890688	0.109312
Fevi-36	2018-06-17	82.907208	3.05275	34.994066	27.875989	328.563804	99.213794	NA	NA	NA	0.896718	0.103282
Fevi-36	2018-06-29	77.82538	3.69235	35.04264	27.852448	310.58278	95.292452	NA	NA	NA	0.937152	0.062848
Fevi-36	2018-07-08	94.472889	3.4426	35.010426	27.851706	311.81684	95.07568	NA	NA	NA	0.905163	0.094837
